model_id,fold,threshold,candidate_id,default_prediction_disagreement,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,quadratic_weighted_kappa,severe_to_low,low_to_severe,low_precision,low_recall,low_f1,low_support,moderate_precision,moderate_recall,moderate_f1,moderate_support,severe_precision,severe_recall,severe_f1,severe_support,severe_to_low_rate
RF_T2,1,0.41,RF_T2_t0.41,54,0.6423118865866958,0.6209442913988369,0.5482801751094434,0.6209442913988369,0.5527138927896204,0.6641146700181678,0.4368266805542792,12,19,0.5641025641025641,0.825,0.6700507614213198,240,0.875609756097561,0.5933884297520661,0.7073891625615764,605,0.20512820512820512,0.4444444444444444,0.2807017543859649,72,0.16666666666666666
RF_T2,2,0.41,RF_T2_t0.41,36,0.6658905704307334,0.6215096590471793,0.5539794855699959,0.6215096590471793,0.5576275137872598,0.6814309468493814,0.4661671723290378,17,6,0.5640326975476839,0.9,0.6934673366834171,230,0.8979057591623036,0.6038732394366197,0.7221052631578947,568,0.2,0.36065573770491804,0.2573099415204678,61,0.2786885245901639
RF_T2,3,0.41,RF_T2_t0.41,41,0.6173814898419865,0.6632357861461073,0.5600904024645467,0.6632357861461073,0.5498468945952283,0.6371925353374313,0.43796750140232055,16,15,0.5203045685279187,0.8798283261802575,0.6539074960127592,233,0.9296636085626911,0.5161290322580645,0.6637554585152838,589,0.23030303030303031,0.59375,0.3318777292576419,64,0.25
RF_T2,4,0.41,RF_T2_t0.41,6,0.7189054726368159,0.6213615278423851,0.6166256718542188,0.6213615278423851,0.6015095421512534,0.7154490998133747,0.5189160611313981,18,4,0.6572052401746725,0.9347826086956522,0.7717948717948718,322,0.8907849829351536,0.6027713625866051,0.71900826446281,433,0.3018867924528302,0.32653061224489793,0.3137254901960784,49,0.3673469387755102
RF_T2,pooled,0.42,RF_T2_t0.42,127,0.6638776687824581,0.6338503990962461,0.5681943739121754,0.6338503990962461,0.5690691029905923,0.6770886223329722,0.47019336463601125,64,43,0.579047619047619,0.8897560975609756,0.7015384615384616,1025,0.8972746331236897,0.5849658314350797,0.7082184225041368,2195,0.22826086956521738,0.4268292682926829,0.29745042492917845,246,0.2601626016260163
RF_T2,1,0.42,RF_T2_t0.42,52,0.6477644492911668,0.6204583715947353,0.5492973824683259,0.6204583715947353,0.5554458924706923,0.6678253853509291,0.43917861326201657,12,18,0.5605633802816902,0.8291666666666667,0.66890756302521,240,0.875,0.6016528925619835,0.713026444662096,605,0.21232876712328766,0.4305555555555556,0.28440366972477066,72,0.16666666666666666
RF_T2,2,0.42,RF_T2_t0.42,32,0.670547147846333,0.6189794504733318,0.5542876636552021,0.6189794504733318,0.5586820880107396,0.685154566608568,0.46546359676415683,17,6,0.5640326975476839,0.9,0.6934673366834171,230,0.8969072164948454,0.6126760563380281,0.7280334728033473,568,0.20192307692307693,0.3442622950819672,0.2545454545454545,61,0.2786885245901639
RF_T2,3,0.42,RF_T2_t0.42,37,0.6241534988713319,0.6619889695077372,0.5619312853773224,0.6619889695077372,0.5538657872627972,0.6438697615396589,0.43419027345668904,17,15,0.5189873417721519,0.8798283261802575,0.6528662420382165,233,0.9311377245508982,0.5280135823429541,0.6738894907908992,589,0.2356687898089172,0.578125,0.334841628959276,64,0.265625
RF_T2,4,0.42,RF_T2_t0.42,6,0.7189054726368159,0.6213615278423851,0.6166256718542188,0.6213615278423851,0.6015095421512534,0.7154490998133747,0.5189160611313981,18,4,0.6572052401746725,0.9347826086956522,0.7717948717948718,322,0.8907849829351536,0.6027713625866051,0.71900826446281,433,0.3018867924528302,0.32653061224489793,0.3137254901960784,49,0.3673469387755102
RF_T2,pooled,0.43,RF_T2_t0.43,113,0.668205424120023,0.6337219969010625,0.5702003860575962,0.6337219969010625,0.5718936380330136,0.6807273236516849,0.4688498138488938,65,43,0.577580747308423,0.8897560975609756,0.7004608294930875,1025,0.8978605935127675,0.5927107061503417,0.7140504939626784,2195,0.23515981735159816,0.4186991869918699,0.30116959064327486,246,0.26422764227642276
RF_T2,1,0.43,RF_T2_t0.43,50,0.6521264994547438,0.6226622283440465,0.5516806722689075,0.6226622283440465,0.5590560924477169,0.6711844230847402,0.43933321473792153,12,18,0.5574229691876751,0.8291666666666667,0.6666666666666666,240,0.8761904761904762,0.6082644628099173,0.7180487804878048,605,0.22142857142857142,0.4305555555555556,0.29245283018867924,72,0.16666666666666666
RF_T2,2,0.43,RF_T2_t0.43,27,0.6752037252619325,0.6164492418994844,0.5548748844349085,0.6164492418994844,0.5597866610524839,0.6886170431358389,0.46409325105861177,17,6,0.5625,0.9,0.6923076923076923,230,0.8959390862944162,0.6214788732394366,0.7338877338877339,568,0.20618556701030927,0.32786885245901637,0.25316455696202533,61,0.2786885245901639
RF_T2,3,0.43,RF_T2_t0.43,32,0.6297968397291196,0.6601762219129438,0.5633432362844127,0.6601762219129438,0.5569103829672365,0.649406612054853,0.43002335216572496,18,15,0.5176767676767676,0.8798283261802575,0.6518282988871225,233,0.9323529411764706,0.5382003395585738,0.682454251883746,589,0.24,0.5625,0.3364485981308411,64,0.28125
RF_T2,4,0.43,RF_T2_t0.43,4,0.7213930348258707,0.6229011737238324,0.6208187180331882,0.6229011737238324,0.6047741147741148,0.7177267964208263,0.519552934485615,18,4,0.6572052401746725,0.9347826086956522,0.7717948717948718,322,0.8915254237288136,0.6073903002309469,0.7225274725274725,433,0.3137254901960784,0.32653061224489793,0.32,49,0.3673469387755102
RF_T2,pooled,0.44,RF_T2_t0.44,111,0.671667628390075,0.6307317073170732,0.5706557350801457,0.6307317073170732,0.5729068680215931,0.6832504189097844,0.46755222404002084,65,42,0.5757575757575758,0.8897560975609756,0.6991184361824454,1025,0.8959183673469387,0.6,0.7186903137789904,2195,0.24029126213592233,0.4024390243902439,0.3009118541033435,246,0.26422764227642276
RF_T2,1,0.44,RF_T2_t0.44,54,0.6543075245365322,0.6115281603917967,0.5471366161973896,0.6115281603917967,0.5551426234256517,0.6712367441780578,0.4337983567271483,12,17,0.5497237569060773,0.8291666666666667,0.6611295681063123,240,0.8694638694638694,0.6165289256198347,0.7214700193423598,605,0.2222222222222222,0.3888888888888889,0.2828282828282828,72,0.16666666666666666
RF_T2,2,0.44,RF_T2_t0.44,20,0.6833527357392316,0.6205572231201416,0.5608259443982636,0.6205572231201416,0.566747470095634,0.6954983158106764,0.4668645698154623,17,6,0.5625,0.9,0.6923076923076923,230,0.8977556109725686,0.6338028169014085,0.7430340557275542,568,0.2222222222222222,0.32786885245901637,0.26490066225165565,61,0.2786885245901639
RF_T2,3,0.44,RF_T2_t0.44,33,0.6331828442437923,0.6572316124053037,0.563163620210097,0.6572316124053037,0.5580408985252496,0.652562158821826,0.428760853367395,18,15,0.5176767676767676,0.8798283261802575,0.6518282988871225,233,0.9304347826086956,0.5449915110356537,0.6873661670235546,589,0.2413793103448276,0.546875,0.3349282296650718,64,0.28125
RF_T2,4,0.44,RF_T2_t0.44,4,0.7213930348258707,0.6229011737238324,0.6208187180331882,0.6229011737238324,0.6047741147741148,0.7177267964208263,0.519552934485615,18,4,0.6572052401746725,0.9347826086956522,0.7717948717948718,322,0.8915254237288136,0.6073903002309469,0.7225274725274725,433,0.3137254901960784,0.32653061224489793,0.32,49,0.3673469387755102
RF_T2,pooled,0.45,RF_T2_t0.45,106,0.6751298326601269,0.6304944101832818,0.5726061817891163,0.6304944101832818,0.5751062393748889,0.685942860115426,0.4683234754401102,67,39,0.5748427672955975,0.8917073170731707,0.6990439770554493,1025,0.8961564396493594,0.6054669703872437,0.7226753670473083,2195,0.24681933842239187,0.3943089430894309,0.30359937402190923,246,0.27235772357723576
RF_T2,1,0.45,RF_T2_t0.45,54,0.6564885496183206,0.6053106825834099,0.5449940808388297,0.6053106825834099,0.5523863713845742,0.6727424027772615,0.42734249355078957,14,16,0.547945205479452,0.8333333333333334,0.6611570247933884,240,0.8703703703703703,0.6214876033057851,0.7251687560270009,605,0.21666666666666667,0.3611111111111111,0.2708333333333333,72,0.19444444444444445
RF_T2,2,0.45,RF_T2_t0.45,20,0.6868451688009313,0.6231802074026482,0.5640944601172161,0.6231802074026482,0.5704852095485514,0.6977994376054778,0.4768728446694548,17,4,0.5636856368563685,0.9043478260869565,0.6944908180300501,230,0.8960396039603961,0.6373239436619719,0.7448559670781894,568,0.23255813953488372,0.32786885245901637,0.272108843537415,61,0.2786885245901639
RF_T2,3,0.45,RF_T2_t0.45,27,0.6410835214446953,0.661193129100267,0.5678884767808998,0.661193129100267,0.5653943564232714,0.6597443196634971,0.43018202120341886,18,15,0.5163727959697733,0.8798283261802575,0.6507936507936508,233,0.9318181818181818,0.5568760611205433,0.6971307120085016,589,0.25547445255474455,0.546875,0.3482587064676617,64,0.28125
RF_T2,4,0.45,RF_T2_t0.45,5,0.7213930348258707,0.6229011737238324,0.6224329480693721,0.6229011737238324,0.6055221512967992,0.7175280141303896,0.5184694117792841,18,4,0.6557734204793029,0.9347826086956522,0.7708066581306018,322,0.8915254237288136,0.6073903002309469,0.7225274725274725,433,0.32,0.32653061224489793,0.32323232323232326,49,0.3673469387755102
RF_T2,pooled,0.46,RF_T2_t0.46,101,0.6785920369301789,0.6263009673376917,0.5729196773460383,0.6263009673376917,0.5753103620009772,0.688437468805615,0.465582465574067,68,38,0.5730407523510972,0.8917073170731707,0.6977099236641221,1025,0.8943521594684385,0.6132118451025057,0.7275675675675676,2195,0.25136612021857924,0.37398373983739835,0.3006535947712418,246,0.2764227642276423
RF_T2,1,0.46,RF_T2_t0.46,46,0.6597600872410033,0.5947275788184879,0.5407251615645056,0.5947275788184879,0.548079351567312,0.6739648081973864,0.4234930789168919,14,15,0.5449591280653951,0.8333333333333334,0.6589785831960461,240,0.8642533936651584,0.631404958677686,0.7297039159503342,605,0.21296296296296297,0.3194444444444444,0.25555555555555554,72,0.19444444444444445
RF_T2,2,0.46,RF_T2_t0.46,20,0.6915017462165308,0.6206499988288008,0.5654358626919602,0.6206499988288008,0.5715018705243678,0.7013538917427538,0.4762759815457137,17,4,0.5636856368563685,0.9043478260869565,0.6944908180300501,230,0.8951219512195122,0.6461267605633803,0.7505112474437627,568,0.2375,0.3114754098360656,0.2695035460992908,61,0.2786885245901639
RF_T2,3,0.46,RF_T2_t0.46,30,0.6467268623024831,0.6593803815054735,0.5703619646182495,0.6593803815054735,0.5690871383426946,0.6648475793274097,0.424597896133731,19,15,0.5125,0.8798283261802575,0.6477093206951027,233,0.9329608938547486,0.567062818336163,0.7053854276663146,589,0.265625,0.53125,0.3541666666666667,64,0.296875
RF_T2,4,0.46,RF_T2_t0.46,5,0.7213930348258707,0.6229011737238324,0.6224329480693721,0.6229011737238324,0.6055221512967992,0.7175280141303896,0.5184694117792841,18,4,0.6557734204793029,0.9347826086956522,0.7708066581306018,322,0.8915254237288136,0.6073903002309469,0.7225274725274725,433,0.32,0.32653061224489793,0.32323232323232326,49,0.3673469387755102
RF_T2,pooled,0.47,RF_T2_t0.47,106,0.6846508944027697,0.6234742670889123,0.575604511250449,0.6234742670889123,0.5777185079766557,0.6932684910453722,0.4640727362467254,69,37,0.5723231058234189,0.8917073170731707,0.6971777269260107,1025,0.8932291666666666,0.6250569476082004,0.7354596622889306,2195,0.26126126126126126,0.35365853658536583,0.3005181347150259,246,0.2804878048780488
RF_T2,1,0.47,RF_T2_t0.47,43,0.6684841875681571,0.5991352923171105,0.5473424571583673,0.5991352923171105,0.555540264928542,0.6809141559647575,0.42924517708356724,14,14,0.5449591280653951,0.8333333333333334,0.6589785831960461,240,0.8647450110864745,0.6446280991735537,0.7386363636363636,605,0.23232323232323232,0.3194444444444444,0.26900584795321636,72,0.19444444444444445
RF_T2,2,0.47,RF_T2_t0.47,26,0.6949941792782305,0.6077776829664133,0.560520942149542,0.6077776829664133,0.564348933916241,0.7029645126662176,0.4654169433640072,18,4,0.5606469002695418,0.9043478260869565,0.6921797004991681,230,0.8923444976076556,0.6566901408450704,0.7565922920892495,568,0.22857142857142856,0.26229508196721313,0.24427480916030533,61,0.29508196721311475
RF_T2,3,0.47,RF_T2_t0.47,28,0.6512415349887133,0.6523593005773467,0.5693761384335154,0.6523593005773467,0.5691924308227928,0.6688146856029846,0.4212757977311664,19,15,0.5125,0.8798283261802575,0.6477093206951027,233,0.9289617486338798,0.5772495755517827,0.7120418848167539,589,0.26666666666666666,0.5,0.34782608695652173,64,0.296875
RF_T2,4,0.47,RF_T2_t0.47,9,0.7288557213930348,0.6275201113681742,0.6376991639189541,0.6275201113681742,0.6159542356279782,0.7244228616544557,0.5204093206134768,18,4,0.6557734204793029,0.9347826086956522,0.7708066581306018,322,0.893687707641196,0.6212471131639723,0.7329700272479565,433,0.36363636363636365,0.32653061224489793,0.34408602150537637,49,0.3673469387755102
RF_T2,pooled,0.48,RF_T2_t0.48,117,0.688401615695326,0.6206358377934577,0.5771497942320607,0.6206358377934577,0.5785375366044467,0.6961043784116702,0.46242807272285114,69,37,0.5716072545340838,0.8917073170731707,0.6966463414634146,1025,0.8921001926782274,0.6328018223234624,0.740405117270789,2195,0.267741935483871,0.33739837398373984,0.29856115107913667,246,0.2804878048780488
RF_T2,1,0.48,RF_T2_t0.48,45,0.6739367502726281,0.5978114478114478,0.5499551078628352,0.5978114478114478,0.5576315116146854,0.68494254527785,0.4279345533321932,14,14,0.5434782608695652,0.8333333333333334,0.6578947368421053,240,0.8646288209606987,0.6545454545454545,0.7450611476952023,605,0.24175824175824176,0.3055555555555556,0.26993865030674846,72,0.19444444444444445
RF_T2,2,0.48,RF_T2_t0.48,30,0.6984866123399301,0.6095382463466951,0.5648918887751161,0.6095382463466951,0.5677874694379077,0.7056969849986489,0.46598301781044915,18,4,0.5591397849462365,0.9043478260869565,0.6910299003322259,230,0.8931116389548693,0.6619718309859155,0.7603640040444893,568,0.24242424242424243,0.26229508196721313,0.25196850393700787,61,0.29508196721311475
RF_T2,3,0.48,RF_T2_t0.48,28,0.6580135440180587,0.6557548863158866,0.5744364270892284,0.6557548863158866,0.5757810430369873,0.6750073814165685,0.4229897182405552,19,15,0.5125,0.8798283261802575,0.6477093206951027,233,0.9301075268817204,0.5874363327674024,0.7200832466181062,589,0.2807017543859649,0.5,0.3595505617977528,64,0.296875
RF_T2,4,0.48,RF_T2_t0.48,14,0.7276119402985075,0.6086515939843152,0.6249092229484386,0.6086515939843152,0.5998949163055588,0.7217032484749734,0.5117991460639685,18,4,0.6557734204793029,0.9347826086956522,0.7708066581306018,322,0.8856209150326797,0.625866050808314,0.7334235453315291,433,0.3333333333333333,0.2653061224489796,0.29545454545454547,49,0.3673469387755102
RF_T2,pooled,0.49,RF_T2_t0.49,144,0.6927293710328909,0.620507435598274,0.5820221577235771,0.620507435598274,0.5822641184811765,0.6991360600454452,0.4662706752393768,69,32,0.5705368289637952,0.8917073170731707,0.6958507803578227,1025,0.8893105629348513,0.6405466970387244,0.7447033898305084,2195,0.2862190812720848,0.32926829268292684,0.30623818525519847,246,0.2804878048780488
RF_T2,1,0.49,RF_T2_t0.49,54,0.6772082878953108,0.5953856749311296,0.5524166948147778,0.5953856749311296,0.5585849044042225,0.6864944692531628,0.42801385173088724,14,13,0.5390835579514824,0.8333333333333334,0.6546644844517185,240,0.8620689655172413,0.6611570247933884,0.7483629560336763,605,0.25609756097560976,0.2916666666666667,0.2727272727272727,72,0.19444444444444445
RF_T2,2,0.49,RF_T2_t0.49,32,0.7008149010477299,0.6107119552668828,0.5675856020742774,0.6107119552668828,0.5699652308204628,0.7076375401697046,0.46682770004746454,18,4,0.5591397849462365,0.9043478260869565,0.6910299003322259,230,0.8936170212765957,0.6654929577464789,0.7628657921291625,568,0.25,0.26229508196721313,0.256,61,0.29508196721311475
RF_T2,3,0.49,RF_T2_t0.49,38,0.6670428893905191,0.6602823339672731,0.5822979594576453,0.6602823339672731,0.5859356375900125,0.6825775998353224,0.4317513015920924,19,13,0.5125,0.8798283261802575,0.6477093206951027,233,0.9267015706806283,0.601018675721562,0.729145211122554,589,0.3076923076923077,0.5,0.38095238095238093,64,0.296875
RF_T2,4,0.49,RF_T2_t0.49,20,0.7300995024875622,0.6041583417180508,0.6325383041069316,0.6041583417180508,0.5996866849195093,0.7226905730789884,0.5171705083511109,18,2,0.6557734204793029,0.9347826086956522,0.7708066581306018,322,0.8782051282051282,0.6327944572748267,0.7355704697986577,433,0.36363636363636365,0.24489795918367346,0.2926829268292683,49,0.3673469387755102
RF_T2,pooled,0.5,RF_T2_t0.50,159,0.6938834391229083,0.6163022637060084,0.5814724113094056,0.6163022637060084,0.5804120129942174,0.699611869961816,0.4636268560973844,71,30,0.5694704049844237,0.8917073170731707,0.6950570342205323,1025,0.8876333961079724,0.6441913439635535,0.7465681098204857,2195,0.2873134328358209,0.3130081300813008,0.29961089494163423,246,0.2886178861788618
RF_T2,1,0.5,RF_T2_t0.50,58,0.6761177753544165,0.5866773798591981,0.5466321763551852,0.5866773798591981,0.5516874776444575,0.684540909220017,0.4222611130556527,15,12,0.5376344086021505,0.8333333333333334,0.6535947712418301,240,0.8586723768736617,0.6628099173553719,0.7481343283582089,605,0.24358974358974358,0.2638888888888889,0.25333333333333335,72,0.20833333333333334
RF_T2,2,0.5,RF_T2_t0.50,38,0.7077997671711292,0.6142330820274463,0.5767022496722163,0.6142330820274463,0.576749465385277,0.7134771225267033,0.4694090298846275,18,4,0.5591397849462365,0.9043478260869565,0.6910299003322259,230,0.8951048951048951,0.676056338028169,0.7703109327983951,568,0.27586206896551724,0.26229508196721313,0.2689075630252101,61,0.29508196721311475
RF_T2,3,0.5,RF_T2_t0.50,40,0.6659142212189616,0.6550740006339398,0.5798084993662705,0.6550740006339398,0.5828589115976309,0.6812714890003858,0.428516893793049,19,13,0.5112219451371571,0.8798283261802575,0.6466876971608833,233,0.9242819843342036,0.601018675721562,0.7283950617283951,589,0.30392156862745096,0.484375,0.37349397590361444,64,0.296875
RF_T2,4,0.5,RF_T2_t0.50,23,0.7300995024875622,0.5981254435703391,0.6322702236991907,0.5981254435703391,0.5948601438823521,0.7218115549318135,0.5131682493048633,19,1,0.6543478260869565,0.9347826086956522,0.7698209718670077,322,0.8757961783439491,0.6351039260969977,0.7362784471218207,433,0.36666666666666664,0.22448979591836735,0.27848101265822783,49,0.3877551020408163
RF_T2,pooled,0.51,RF_T2_t0.51,169,0.6933064050778996,0.6099827768209345,0.5775683113148348,0.6099827768209345,0.5756286200614661,0.6984274900654593,0.46106483364869044,72,28,0.5691158156911582,0.8917073170731707,0.6947928544279741,1025,0.8845193508114857,0.6455580865603645,0.7463787200421386,2195,0.27906976744186046,0.2926829268292683,0.2857142857142857,246,0.2926829268292683
RF_T2,1,0.51,RF_T2_t0.51,61,0.6772082878953108,0.5872283440465259,0.548762296957218,0.5872283440465259,0.5533350497821868,0.6847968494288234,0.42938489897033094,15,10,0.5376344086021505,0.8333333333333334,0.6535947712418301,240,0.8553191489361702,0.6644628099173554,0.747906976744186,605,0.25333333333333335,0.2638888888888889,0.2585034013605442,72,0.20833333333333334
RF_T2,2,0.51,RF_T2_t0.51,41,0.7066356228172294,0.6038909747389062,0.5682963143984648,0.6038909747389062,0.5674697368923513,0.7113166647350949,0.46398464726382227,18,4,0.5591397849462365,0.9043478260869565,0.6910299003322259,230,0.8912037037037037,0.6778169014084507,0.77,568,0.2545454545454545,0.22950819672131148,0.2413793103448276,61,0.29508196721311475
RF_T2,3,0.51,RF_T2_t0.51,44,0.6636568848758465,0.6400149315903632,0.5717845512138297,0.6400149315903632,0.5731844772964633,0.6788681965968777,0.4170569615008536,20,13,0.5099502487562189,0.8798283261802575,0.6456692913385826,233,0.9196891191709845,0.6027164685908319,0.7282051282051282,589,0.2857142857142857,0.4375,0.345679012345679,64,0.3125
RF_T2,4,0.51,RF_T2_t0.51,23,0.7300995024875622,0.5981254435703391,0.6322702236991907,0.5981254435703391,0.5948601438823521,0.7218115549318135,0.5131682493048633,19,1,0.6543478260869565,0.9347826086956522,0.7698209718670077,322,0.8757961783439491,0.6351039260969977,0.7362784471218207,433,0.36666666666666664,0.22448979591836735,0.27848101265822783,49,0.3877551020408163
RF_T2,pooled,0.52,RF_T2_t0.52,189,0.6964800923254472,0.6092469334716126,0.581811203934896,0.6092469334716126,0.5777088736625828,0.7006551718765781,0.46197069070703745,72,26,0.5680546923555003,0.8917073170731707,0.6940015186028854,1025,0.8832612723903644,0.6514806378132119,0.7498689040377556,2195,0.29411764705882354,0.2845528455284553,0.2892561983471074,246,0.2926829268292683
RF_T2,1,0.52,RF_T2_t0.52,71,0.6837513631406761,0.586455463728191,0.5557769902589001,0.586455463728191,0.5565162822065949,0.6894587151120404,0.4277011095285401,15,10,0.5347593582887701,0.8333333333333334,0.6514657980456026,240,0.8556485355648535,0.6760330578512397,0.7553093259464451,605,0.27692307692307694,0.25,0.26277372262773724,72,0.20833333333333334
RF_T2,2,0.52,RF_T2_t0.52,45,0.7112922002328289,0.6062383925792819,0.5752838079100635,0.6062383925792819,0.5719767662462001,0.7151691540992231,0.4657071319340449,18,4,0.5591397849462365,0.9043478260869565,0.6910299003322259,230,0.8922018348623854,0.6848591549295775,0.7749003984063745,568,0.27450980392156865,0.22950819672131148,0.25,61,0.29508196721311475
RF_T2,3,0.52,RF_T2_t0.52,49,0.6659142212189616,0.6411467935032098,0.5750482492417975,0.6411467935032098,0.5768858714438396,0.6801346873572658,0.4234800558029367,20,11,0.5086848635235732,0.8798283261802575,0.6446540880503144,233,0.9153846153846154,0.6061120543293718,0.7293156281920327,589,0.3010752688172043,0.4375,0.35668789808917195,64,0.3125
RF_T2,4,0.52,RF_T2_t0.52,24,0.7288557213930348,0.5913227224819038,0.6240637617699087,0.5913227224819038,0.5871751153081076,0.719936328913502,0.5099646141096306,19,1,0.6543478260869565,0.9347826086956522,0.7698209718670077,322,0.873015873015873,0.6351039260969977,0.7352941176470589,433,0.3448275862068966,0.20408163265306123,0.2564102564102564,49,0.3877551020408163
RF_T2,pooled,0.53,RF_T2_t0.53,202,0.6976341604154646,0.605041761579347,0.5809637982225979,0.605041761579347,0.5752083879901326,0.7011439609898735,0.45853021915159975,74,25,0.5673494723774053,0.8917073170731707,0.6934749620637329,1025,0.8822085889570552,0.655125284738041,0.7518954248366013,2195,0.29333333333333333,0.2682926829268293,0.2802547770700637,246,0.3008130081300813
RF_T2,1,0.53,RF_T2_t0.53,78,0.6892039258451472,0.5851316192225283,0.5611776365524719,0.5851316192225283,0.558157383164107,0.6934249009337069,0.4269466316710412,15,10,0.5347593582887701,0.8333333333333334,0.6514657980456026,240,0.8556701030927835,0.6859504132231405,0.7614678899082569,605,0.29310344827586204,0.2361111111111111,0.26153846153846155,72,0.20833333333333334
RF_T2,2,0.53,RF_T2_t0.53,46,0.7124563445867288,0.6068252470393757,0.5771960991773496,0.6068252470393757,0.5731338518565177,0.7161351401156248,0.46614287047461345,18,4,0.5591397849462365,0.9043478260869565,0.6910299003322259,230,0.8924485125858124,0.6866197183098591,0.7761194029850746,568,0.28,0.22950819672131148,0.25225225225225223,61,0.29508196721311475
RF_T2,3,0.53,RF_T2_t0.53,53,0.664785553047404,0.6312960577929664,0.5701673499539679,0.6312960577929664,0.5708785298372661,0.6785264243402068,0.4177633241781388,21,10,0.5074257425742574,0.8798283261802575,0.6436420722135008,233,0.910941475826972,0.6078098471986417,0.7291242362525459,589,0.29213483146067415,0.40625,0.33986928104575165,64,0.328125
RF_T2,4,0.53,RF_T2_t0.53,25,0.7276119402985075,0.5845200013934684,0.6157909536434482,0.5845200013934684,0.579299384911285,0.7181625262001778,0.50172079591756,20,1,0.6529284164859002,0.9347826086956522,0.768837803320562,322,0.873015873015873,0.6351039260969977,0.7352941176470589,433,0.32142857142857145,0.1836734693877551,0.23376623376623376,49,0.40816326530612246
RF_T2,pooled,0.54,RF_T2_t0.54,217,0.6982111944604732,0.5993297158484113,0.5788091601253834,0.5993297158484113,0.5711853504503654,0.7007370253265147,0.4571192529728719,74,23,0.5669975186104218,0.8917073170731707,0.6932119833143724,1025,0.8789537712895377,0.6583143507972665,0.752800208387601,2195,0.2904761904761905,0.24796747967479674,0.2675438596491228,246,0.3008130081300813
RF_T2,1,0.54,RF_T2_t0.54,80,0.6902944383860414,0.5856825834098561,0.5641800774818048,0.5856825834098561,0.5596651866501214,0.6940339939839972,0.43083795064561015,15,9,0.5347593582887701,0.8333333333333334,0.6514657980456026,240,0.8542094455852156,0.687603305785124,0.7619047619047619,605,0.30357142857142855,0.2361111111111111,0.265625,72,0.20833333333333334
RF_T2,2,0.54,RF_T2_t0.54,53,0.7136204889406287,0.5927792222568005,0.5674470419406653,0.5927792222568005,0.5604081627843003,0.7149213074181087,0.45884519396186185,18,4,0.5591397849462365,0.9043478260869565,0.6910299003322259,230,0.8873873873873874,0.6936619718309859,0.7786561264822134,568,0.2558139534883721,0.18032786885245902,0.21153846153846154,61,0.29508196721311475
RF_T2,3,0.54,RF_T2_t0.54,56,0.664785553047404,0.6266536554160563,0.568229691186173,0.6266536554160563,0.5686364718997061,0.6779278421430863,0.41864502761962563,21,9,0.5074257425742574,0.8798283261802575,0.6436420722135008,233,0.9065656565656566,0.6095076400679117,0.7289340101522843,589,0.29069767441860467,0.390625,0.3333333333333333,64,0.328125
RF_T2,4,0.54,RF_T2_t0.54,28,0.7276119402985075,0.5784871032457566,0.6140592040276583,0.5784871032457566,0.5733577863577864,0.7170803415355654,0.4975334086829333,20,1,0.6515151515151515,0.9347826086956522,0.7678571428571429,322,0.8706624605678234,0.6374133949191686,0.736,433,0.32,0.16326530612244897,0.21621621621621623,49,0.40816326530612246
RF_T2,pooled,0.55,RF_T2_t0.55,227,0.6999422965954991,0.5992110672815156,0.581687969058618,0.5992110672815156,0.5723078847260776,0.7018508937800056,0.4601532336831341,74,20,0.5672659640421575,0.8926829268292683,0.6937073540561031,1025,0.8777979431336963,0.6610478359908883,0.7541580041580042,2195,0.3,0.24390243902439024,0.26905829596412556,246,0.3008130081300813
RF_T2,1,0.55,RF_T2_t0.55,83,0.6913849509269356,0.5862335475971839,0.5688448278110558,0.5862335475971839,0.5617032112206803,0.6943623904895199,0.4383484232380438,15,7,0.5347593582887701,0.8333333333333334,0.6514657980456026,240,0.8510204081632653,0.6892561983471074,0.7616438356164383,605,0.32075471698113206,0.2361111111111111,0.272,72,0.20833333333333334
RF_T2,2,0.55,RF_T2_t0.55,54,0.7147846332945286,0.5933660767168943,0.5695616654297335,0.5933660767168943,0.5614946433285225,0.7158643815874127,0.45927275303356907,18,4,0.5591397849462365,0.9043478260869565,0.6910299003322259,230,0.8876404494382022,0.6954225352112676,0.7798617966436328,568,0.2619047619047619,0.18032786885245902,0.21359223300970873,61,0.29508196721311475
RF_T2,3,0.55,RF_T2_t0.55,61,0.6704288939051919,0.6303479944062704,0.5749279835390947,0.6303479944062704,0.5748901447796186,0.6827347473352888,0.4252327010437741,21,8,0.508641975308642,0.8841201716738197,0.64576802507837,233,0.9075,0.6162988115449916,0.7340748230535895,589,0.30864197530864196,0.390625,0.3448275862068966,64,0.328125
RF_T2,4,0.55,RF_T2_t0.55,29,0.7263681592039801,0.5716843821573212,0.6037021154945684,0.5716843821573212,0.5648859793812643,0.7150633193316929,0.4942384635902908,20,1,0.6515151515151515,0.9347826086956522,0.7678571428571429,322,0.8679245283018868,0.6374133949191686,0.7350199733688415,433,0.2916666666666667,0.14285714285714285,0.1917808219178082,49,0.40816326530612246
RF_T2,pooled,0.56,RF_T2_t0.56,244,0.7022504327755338,0.5968164898049891,0.5848458927625194,0.5968164898049891,0.5719469179539073,0.7032116686490677,0.4594488429709004,75,18,0.56656346749226,0.8926829268292683,0.6931818181818182,1025,0.8764988009592326,0.6660592255125285,0.7569246699456381,2195,0.3114754098360656,0.23170731707317074,0.26573426573426573,246,0.3048780487804878
