event_id,year,country_code,region,disaster_type,disaster_subtype,event_date,event_date_upper,date_granularity,is_severe_description_only,label_available_description_only,event_name,Location,start_year,start_month,start_day,end_year,end_month,end_day,emdat_magnitude,emdat_magnitude_scale
2008-0155-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-04-13,2008-04-13,day,0,True,"Typhoon ""Neoguri"" (Ambo)","Autonomous region in Muslim Mindanao (ARMM), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen), Region XIII (Caraga) provinces",2008,4,13,2008,4,13,175,Kph
2008-0184-LKA,2008,LKA,Southern Asia,Storm,Tropical cyclone,2008-04-27,2008-04-27,day,0,True,Cyclone 'Nargis',"Colombo, Kalutara, Gampaha districts (Western province), Ratnapura, Kegalle districts (Sabaragamuwa province), Puttalam district (North Western province), Nuwara Eliya district (Central province), Galle district (Southern province)",2008,4,27,2008,5,3,,Kph
2008-0184-MMR,2008,MMR,South-eastern Asia,Storm,Tropical cyclone,2008-05-02,2008-05-02,day,1,True,Cyclone 'Nargis',"Labutta, Mawlamyinegyunn areas (Myaungmya district, Ayeyawaddy province), Ngapudaw area (Pathein district, Ayeyawaddy province), Bogale, Dedaye, Kyaiklat areas (Pyapon district, Ayeyawaddy province), Kungyangon, Kawhmu, Twantay, Kyauktan areas (Yangon(S) district, Yangon province), Bago (E), Bago (W), Kayin, Kayar, Mon provinces",2008,5,2,2008,5,3,215,Kph
2008-0184-THA,2008,THA,South-eastern Asia,Storm,Tropical cyclone,2008-05-02,2008-05-02,day,0,False,Cyclone 'Nargis',Tak province,2008,5,2,2008,5,3,,Kph
2008-0197-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-05-18,2008-05-18,day,0,True,Halong (Cosme),"Pangasinan, La Union districts (Region I (Ilocos region) province), Zambales district (Region III (Central Luzon) province)",2008,5,18,2008,5,18,95,Kph
2008-0233-BLZ,2008,BLZ,Latin America and the Caribbean,Storm,Tropical cyclone,2008-05-31,2008-05-31,day,0,True,Tropical cyclone 'Arthur',"Corozal, Orange Walk, Stann Creek provinces",2008,5,31,2008,6,5,,Kph
2008-0234-CRI,2008,CRI,Latin America and the Caribbean,Storm,Tropical cyclone,2008-05-28,2008-05-28,day,0,True,Alma,"Parrita, Aguirre, Puntarenas districts (Puntarenas province), Canas, Bagaces, Abangares, Nandayure, Hojancha, Nicoya, Santa Cruz districts (Guanacaste province), Perez Zeledon, Tarrazu, Leon Cortes (San Jose province)",2008,5,28,2008,5,28,,Kph
2008-0234-HND,2008,HND,Latin America and the Caribbean,Storm,Tropical cyclone,2008-05-28,2008-05-28,day,0,False,Alma,Choluteca province,2008,5,28,2008,5,28,,Kph
2008-0234-NIC,2008,NIC,Latin America and the Caribbean,Storm,Tropical cyclone,2008-05-29,2008-05-29,day,0,True,Alma,"Leon, Chinandega, Rivas, Carazo, Masaya, Granada provinces",2008,5,29,2008,5,29,,Kph
2008-0249-CHN,2008,CHN,Eastern Asia,Storm,Tropical cyclone,2008-06-24,2008-06-24,day,0,True,Typhoon Fengshen (Franck),"Sichuan Sheng, Guangdong Sheng, Jiangxi Sheng provinces",2008,6,24,2008,6,27,,Kph
2008-0249-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-06-21,2008-06-21,day,1,True,Typhoon Fengshen (Franck),"Aklan, Antique, Capiz, Iloilo, Negros Occidental districts (Region VI (Western Visayas) province), Cebu district (Region VII (Central Visayas) province), Leyte, Eastern Samar, Samar districts (Region VIII (Eastern Visayas) province), Marinduque, Mindoro Oriental, Romblon districts (Region IV (Southern Tagalog) province), Masbate district (Region V (Bicol region) province), North Cotabato, South Cotabato districts (Region XII (Soccsksargen) province)",2008,6,21,2008,6,23,170,Kph
2008-0292-CHN,2008,CHN,Eastern Asia,Storm,Tropical cyclone,2008-07-28,2008-07-28,day,0,True,"Tropical Storm ""Fung-Wong"" (Igme)","Yuexi Xian area (Anqing district, Anhui Sheng province), Jinzhai Xian area (Lu'an district, Anhui Sheng province), Fuzhou, Quanzhou, Putian districts (Fujian Sheng province), Wenzhou district (Zhejiang Sheng province ), Jiujiang district (Jiangxi Sheng province)",2008,7,28,2008,8,8,155,Kph
2008-0292-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-07-28,2008-07-28,day,0,True,"Tropical Storm ""Fung-Wong"" (Igme)","Piddig, Pasuquin areas (Metropolitan Manila district, National Capital region (NCR) province), Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province), Abra district (Cordillera Administrative region (CAR) province)",2008,7,28,2008,7,29,,Kph
2008-0292-TWN,2008,TWN,Eastern Asia,Storm,Tropical cyclone,2008-07-27,2008-07-27,day,0,True,"Tropical Storm ""Fung-Wong"" (Igme)",Nantou area (Taiwan Sheng province),2008,7,27,2008,7,27,,Kph
2008-0295-TWN,2008,TWN,Eastern Asia,Storm,Tropical cyclone,2008-07-18,2008-07-18,day,0,True,"Tropical storm ""Kalmaegi""","Yilan, Hualien, Pingdong areas (Taiwan Sheng province)",2008,7,18,2008,7,19,138,Kph
2008-0304-GTM,2008,GTM,Latin America and the Caribbean,Storm,Tropical cyclone,2008-07-21,2008-07-21,day,0,True,Hurricane Dolly,"La Union district (Zacapa province), San Pedro Soloma area (Soloma district, Huehuetenango province)",2008,7,21,2008,7,21,,Kph
2008-0304-MEX,2008,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,2008-07-20,2008-07-20,day,0,True,Hurricane Dolly,"Tamaulipas, Veracruz, Yucatan, San Luis Potosi, Nuevo Leon, Coahuila provinces",2008,7,20,2008,7,21,160,Kph
2008-0304-USA,2008,USA,Northern America,Storm,Tropical cyclone,2008-07-23,2008-07-23,day,0,False,Hurricane Dolly,"Panama city beach (Bay district, Florida province), Aransas, Bexar, Brooks, Calhoun, Cameron, Hidalgo, Jim Wells, Kenedy, Kleberg, Nueces, Refugio, San Patricio, Starr, Victoria, Willacy districts (Texas province)",2008,7,23,2008,7,23,160,Kph
2008-0329-CHN,2008,CHN,Eastern Asia,Storm,Tropical cyclone,2008-08-08,2008-08-08,day,0,False,"Tropical storm ""Kammuri"" (Julian)",Zhanjiang district (Guangdong Sheng province),2008,8,8,2008,8,11,,Kph
2008-0329-HKG,2008,HKG,Eastern Asia,Storm,Tropical cyclone,2008-08-05,2008-08-05,day,0,False,"Tropical storm ""Kammuri"" (Julian)",Hong Kong,2008,8,5,2008,8,5,,Kph
2008-0329-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-08-04,2008-08-04,day,0,True,"Tropical storm ""Kammuri"" (Julian)","Quezon city (Metropolitan Manila district, National Capital region (NCR) province), Cordillera Administrative region (CAR), Region I (Ilocos region), Region III (Central Luzon) provinces",2008,8,4,2008,8,4,,Kph
2008-0329-THA,2008,THA,South-eastern Asia,Storm,Tropical cyclone,2008-08-11,2008-08-11,day,0,False,"Tropical storm ""Kammuri"" (Julian)","Chiang Rai, Loei, Nakhon Phanom, Nan, Nong Khai, Phayao, Phitsanulok, Sakon Nakhon, Udon Thani, Uttaradit provinces",2008,8,11,2008,8,20,,Kph
2008-0329-VNM,2008,VNM,South-eastern Asia,Storm,Tropical cyclone,2008-08-08,2008-08-08,day,1,True,"Tropical storm ""Kammuri"" (Julian)","Lao Cai, Yen Bai, Phu Tho, Bac Kan, Quang Ninh, Ha Giang, Tuyen Quang, Lai Chau, Son La provinces",2008,8,8,2008,8,11,,Kph
2008-0338-CUB,2008,CUB,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-20,2008-08-20,day,0,False,"Tropical Storm ""Fay""","Cienfuegos, Sancti Spiritus, Guantanamo, Santiago de Cuba, Granma, Villa Clara, Ciego de Avila, Camgguey, Las Tunas, Holguín provinces",2008,8,20,2008,8,20,85,Kph
2008-0338-DOM,2008,DOM,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-18,2008-08-18,day,0,True,"Tropical Storm ""Fay""","Azua, Baoruco, Barahona, Dajabon, Distrito Nacional, Duarte, El Seibo, Elias Pina, Espaillat, Hato Mayor, Independencia, La Altagracia, La Romana, La Vega, Maria Trinidad Sanches, Monsenor Nouel, Monte Cristi, Monte Plata, Pedernales, Peravia, Puerto Plata, Salcedo, Samana, San Cristobal, San José de Ocoa, San Juan, San Pedro de Macoris, Sanchez Ramirez, Santiago, Santiago Rodriguez, Santo Domingo, Valverde provinces",2008,8,18,2008,8,18,,Kph
2008-0338-HTI,2008,HTI,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-18,2008-08-18,day,0,True,"Tropical Storm ""Fay""","Grande Anse, Centre, Sud, Nippes, Ouest, Artibonite, Nord Ouest, Nord, Nord Est, Sud Est provinces",2008,8,18,2008,8,18,,Kph
2008-0338-JAM,2008,JAM,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-18,2008-08-18,day,0,True,"Tropical Storm ""Fay""","Clarendon, Hanover, Manchester, Portland, Saint Andrew And Kingston, Saint Ann, Saint Catherine, Saint Elizabeth, Saint James, Saint Mary, Saint Thomas, Trelawny, Westmoreland provinces",2008,8,18,2008,8,24,,Kph
2008-0338-USA,2008,USA,Northern America,Storm,Tropical cyclone,2008-08-20,2008-08-20,day,0,True,"Tropical Storm ""Fay""","Florida, Georgia, Alabama, Mississippi provinces",2008,8,20,2008,8,28,100,Kph
2008-0352-BHS,2008,BHS,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-26,2008-08-26,day,0,False,"Hurricane ""Gustav""",,2008,8,26,2008,8,26,,Kph
2008-0352-CUB,2008,CUB,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-29,2008-08-29,day,0,False,"Hurricane ""Gustav""","Island of Youth, Pinar del Rio, Havana, Matanzas provinces",2008,8,29,2008,9,1,240,Kph
2008-0352-CYM,2008,CYM,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-26,2008-08-26,day,0,False,"Hurricane ""Gustav""","Grand Cayman, Little Cayman, Cayman Brac provinces",2008,8,26,2008,8,26,,Kph
2008-0352-DOM,2008,DOM,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-26,2008-08-26,day,0,True,"Hurricane ""Gustav""",Santo Domingo province,2008,8,26,2008,8,26,,Kph
2008-0352-HTI,2008,HTI,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-26,2008-08-26,day,0,True,"Hurricane ""Gustav""","Sud Est, Sud, Nippes, Ouest, Grande Anse, Artibonite, Centre provinces",2008,8,26,2008,8,26,,Kph
2008-0352-JAM,2008,JAM,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-28,2008-08-28,day,0,True,"Hurricane ""Gustav""","Saint Catherine, Saint Andrew And Kingston, Portland, Saint Thomas, Saint Mary provinces",2008,8,28,2008,8,29,,Kph
2008-0352-TCA,2008,TCA,Latin America and the Caribbean,Storm,Tropical cyclone,2008-08-26,2008-08-26,day,0,True,"Hurricane ""Gustav""","Grand Turk, Middle Caicos, North Caicos, Providenciales and West Caicos, Salt City, South and East Caicos provinces",2008,8,26,2008,8,26,,Kph
2008-0352-USA,2008,USA,Northern America,Storm,Tropical cyclone,2008-09-01,2008-09-01,day,0,True,"Hurricane ""Gustav""","Louisiana, Mississippi, Texas, Alabama provinces",2008,9,1,2008,9,1,,Kph
2008-0369-CHN,2008,CHN,Eastern Asia,Storm,Tropical cyclone,2008-08-22,2008-08-22,day,0,True,"Tropical storm ""Nuri"" (Karen)","Guangzhou, Shenzhen districts (Guangdong province)",2008,8,22,2008,8,23,,Kph
2008-0369-HKG,2008,HKG,Eastern Asia,Storm,Tropical cyclone,2008-09-22,2008-09-22,day,0,True,"Tropical storm ""Nuri"" (Karen)",Hong Kong,2008,9,22,2008,9,22,,Kph
2008-0369-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-08-22,2008-08-22,day,0,True,"Tropical storm ""Nuri"" (Karen)","Region I (Ilocos region), Region II (Cagayan Valley), Cordillera Administrative region (CAR) provinces",2008,8,22,2008,8,22,150,Kph
2008-0378-DOM,2008,DOM,Latin America and the Caribbean,Storm,Tropical cyclone,2008-09-03,2008-09-03,day,0,True,Hurricane 'Hanna',"Monte Cristi, Puerto Plata provinces",2008,9,3,2008,9,3,110,Kph
2008-0378-HTI,2008,HTI,Latin America and the Caribbean,Storm,Tropical cyclone,2008-09-02,2008-09-02,day,1,True,Hurricane 'Hanna',"Gonaives, Saint-Marc, Gros Morne districts (Artibonite province), Port-au-Prince district (Ouest province), Sud, Nord, Sud Est, Nippes provinces",2008,9,2,2008,9,3,,Kph
2008-0378-TCA,2008,TCA,Latin America and the Caribbean,Storm,Tropical cyclone,2008-09-01,2008-09-01,day,0,False,Hurricane 'Hanna',Providenciales and West Caicos province,2008,9,1,2008,9,1,,Kph
2008-0378-USA,2008,USA,Northern America,Storm,Tropical cyclone,2008-08-28,2008-08-28,day,0,True,Hurricane 'Hanna',"Florida, North Carolina, Maryland provinces",2008,8,28,2008,8,28,,Kph
2008-0384-BHS,2008,BHS,Latin America and the Caribbean,Storm,Tropical cyclone,2008-09-07,2008-09-07,day,0,False,Hurricane Ike,"Great Inagua, Mayaguana, Acklins, Crooked, Raaged Islands (Administrative unit not available)",2008,9,7,2008,9,7,215,Kph
2008-0384-CUB,2008,CUB,Latin America and the Caribbean,Storm,Tropical cyclone,2008-09-08,2008-09-08,day,0,True,Hurricane Ike,"Guantanamo, Santiago de Cuba, Camaguey, Holguín, Granma, Las Tunas, Ciego de Avila, Sancti Spiritus, Villa Clara, La Habana, Ciudad de la Habana, Pinar del Rio, Isla de le Juventud, Matanzas provinces",2008,9,8,2008,9,9,,Kph
2008-0384-HTI,2008,HTI,Latin America and the Caribbean,Storm,Tropical cyclone,2008-09-06,2008-09-06,day,0,True,Hurricane Ike,Gonaives district (Artibonite province),2008,9,6,2008,9,8,,Kph
2008-0384-TCA,2008,TCA,Latin America and the Caribbean,Storm,Tropical cyclone,2008-09-06,2008-09-06,day,0,False,Hurricane Ike,Grand Turk province,2008,9,6,2008,9,6,,Kph
2008-0384-USA,2008,USA,Northern America,Storm,Tropical cyclone,2008-09-12,2008-09-12,day,0,True,Hurricane Ike,"Galveston, Brazoria, Harris, Chambers, Jefferson districts (Texas province), Louisiana, Tennessee, Arkansas, Ohio, Indiana, Illinois, Missouri, Kentucky, Pennsylvania, Michigan provinces",2008,9,12,2008,9,16,200,Kph
2008-0426-CHN,2008,CHN,Eastern Asia,Storm,Tropical cyclone,2008-09-24,2008-09-24,day,0,True,"Typhoon ""Hagupit"" (Nina)","Maoming, Yangjiang, Zhanjiang districts (Guangdong province), Guangxi Zhuangzu Zizhiqu, Sichuan Sheng provinces",2008,9,24,2008,9,25,,Kph
2008-0426-HKG,2008,HKG,Eastern Asia,Storm,Tropical cyclone,2008-09-25,2008-09-25,day,0,False,"Typhoon ""Hagupit"" (Nina)",Hong Kong,2008,9,25,2008,9,25,,Kph
2008-0426-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-09-22,2008-09-22,day,0,True,"Typhoon ""Hagupit"" (Nina)","Itogon area (Benguet district, Cordillera Administrative region (CAR) province)",2008,9,22,2008,9,22,,Kph
2008-0426-TWN,2008,TWN,Eastern Asia,Storm,Tropical cyclone,2008-09-23,2008-09-23,day,0,True,"Typhoon ""Hagupit"" (Nina)",Taiwan Sheng province,2008,9,23,2008,9,23,,Kph
2008-0426-VNM,2008,VNM,South-eastern Asia,Storm,Tropical cyclone,2008-09-25,2008-09-25,day,0,True,"Typhoon ""Hagupit"" (Nina)","Lang Son, Son La, Bac Giang, Lao Cai, Quang Ninh, Vinh Phuc provinces",2008,9,25,2008,9,28,,Kph
2008-0437-VNM,2008,VNM,South-eastern Asia,Storm,Tropical cyclone,2008-09-30,2008-09-30,day,0,True,"Typhoon ""Mekkhala""","Quang Binh, Ha Tinh provinces",2008,9,30,2008,9,30,102,Kph
2008-0441-CHN,2008,CHN,Eastern Asia,Storm,Tropical cyclone,2008-09-28,2008-09-28,day,0,False,"Typhoon ""Jangmi"" (Ofel)","Ningde, Fuzhou, Putian, Xiamen, Quanzhou, Zhangzhou districts (Fujian Sheng province)",2008,9,28,2008,9,28,,Kph
2008-0441-TWN,2008,TWN,Eastern Asia,Storm,Tropical cyclone,2008-09-28,2008-09-28,day,0,True,"Typhoon ""Jangmi"" (Ofel)",Yilan areas (Taiwan Sheng province),2008,9,28,2008,9,28,227,Kph
2008-0442-TWN,2008,TWN,Eastern Asia,Storm,Tropical cyclone,2008-09-16,2008-09-16,day,0,True,"Typhoon ""Sinlaku""","Nantou, Taizhong areas (Taiwan Sheng province)",2008,9,16,2008,9,16,,Kph
2008-0514-CUB,2008,CUB,Latin America and the Caribbean,Storm,Tropical cyclone,2008-11-08,2008-11-08,day,0,False,Hurricane Paloma,"Santa Cruz del Sur, Najasa, Guáimaro (Camaguey province), Amancio Rodriguez (Las Tunas province), Sancti Spirtitus, Ciego de Avila, Granma provinces",2008,11,8,2008,11,8,230,Kph
2008-0514-CYM,2008,CYM,Latin America and the Caribbean,Storm,Tropical cyclone,2008-11-08,2008-11-08,day,0,False,Hurricane Paloma,"Cayman Brac, Little Cayman provinces",2008,11,8,2008,11,8,220,Kph
2008-0540-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-11-06,2008-11-06,day,0,True,"Tropical Storm ""Maysak"" (Quinta-Sony)","Region IV (Southern Tagalog), Region V (Bicol region), Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas) provinces",2008,11,6,2008,11,11,,Kph
2008-0540-VNM,2008,VNM,South-eastern Asia,Storm,Tropical cyclone,2008-11-05,2008-11-05,day,0,True,"Tropical Storm ""Maysak"" (Quinta-Sony)",Ho Chi Minh City province,2008,11,5,2008,11,5,,Kph
2008-0552-VNM,2008,VNM,South-eastern Asia,Storm,Tropical cyclone,2008-11-17,2008-11-17,day,0,True,"Tropical storm ""Noul""","Phu Yen, Khanh Hoa, Binh Dinh, Lam Dong, Ninh Thuan, Quang Nam provinces",2008,11,17,2008,11,20,,Kph
2008-0604-ATG,2008,ATG,Latin America and the Caribbean,Storm,Tropical cyclone,2008-10-15,2008-10-15,day,0,False,"Hurricane ""Omar""",All country affected (no more data),2008,10,15,2008,10,16,,Kph
2008-0604-KNA,2008,KNA,Latin America and the Caribbean,Storm,Tropical cyclone,2008-10-15,2008-10-15,day,0,False,"Hurricane ""Omar""",,2008,10,15,2008,10,16,,Kph
2008-0609-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-05-13,2008-05-13,day,0,True,"TYphoon ""Rammasun"" (Butchoy)","Lambayong, Esperanza areas (Sultan Kudarat district, Region XII (Soccsksargen) province)",2008,5,13,2008,5,13,,Kph
2008-0621-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-07-18,2008-07-18,day,0,True,"Typhoon ""Helen""","Nueva Era, Paoay, San Nicolas, Bangui, Batac city, Dingras, Pasuquin, Marcos, Piddig, Laoag city, Bacarra, Sarrat, Currimao, Pagudpud areas (Ilocos Norte district, Region I (Ilocos region) province), Luna area (La Union district, Region I (Ilocos region) province), Santa Terisita area (Cagayan district, Region II (Cagayan Valley) province)",2008,7,18,2008,7,18,,Kph
2008-0623-PHL,2008,PHL,South-eastern Asia,Storm,Tropical cyclone,2008-09-29,2008-09-29,day,0,True,"TRopical storm ""Higos"" (Pablo)","Nueva Ecija, Pampanga districts (Region III (Central Luzon) province)",2008,9,29,2008,9,29,,Kph
2008-0644-BGD,2008,BGD,Southern Asia,Storm,Tropical cyclone,2008-03-22,2008-03-22,day,0,True,,"Jamalpur, Mymensingh, Netrakona, Sherpur districts (Dhaka province), Bogra district (Rajshahi province), Gaibandha, Kurigram districts (Rangpur province), Sunamganj, Sylhet provinces (Sylhet province)",2008,3,22,2008,3,22,100,Kph
2008-0648-BGD,2008,BGD,Southern Asia,Storm,Tropical cyclone,2008-10-27,2008-10-27,day,0,True,"Cyclone ""Reshmi""","Barisal, Patuakhali districts (Barisal province)",2008,10,27,2008,10,27,80,Kph
2009-0047-MDG,2009,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,2009-01-19,2009-01-19,day,0,True,Cyclones Eric and Fanele,"Ambositra district (Amoron I Mania province), Menabe, Sofia, Sava, Atsinanana, Analanjirofo provinces",2009,1,19,2009,1,22,210,Kph
2009-0048-AUS,2009,AUS,Australia and New Zealand,Storm,Tropical cyclone,2009-01-26,2009-01-26,day,0,False,"Tropical storm ""Dominic""",Queensland province,2009,1,26,2009,2,20,,Kph
2009-0123-MDG,2009,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,2009-03-17,2009-03-17,day,0,False,"Tropical storm ""Izilda""","Androy, Anosy, Atsimo Andrefana, Menabe provinces",2009,3,17,2009,3,27,140,Kph
2009-0123-MOZ,2009,MOZ,Sub-Saharan Africa,Storm,Tropical cyclone,2009-03-26,2009-03-26,day,0,False,"Tropical storm ""Izilda""",Zambezia province,2009,3,26,2009,3,27,130,Kph
2009-0137-MDG,2009,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,2009-04-06,2009-04-06,day,0,True,"Tropical storm ""Jade""","Soanierana Ivongo, Maroantsetra, Mananara-Avaratra, Sainte Marie districts (Analanjirofo province), Nosy Varika, Mananjary, Vohipeno, Manakara districts (Vatovavy Fitovinany province), Port Berge (Boriziny-Vaovao), Mampikony districts (Sofia province), Amparafaravola, Moramanga districts (Alaotra Mangoro province), Vatomandry district (Atsinanana province), Vangaindrano district (Atsimo Atsinanana province), Antalaha district (Sava province)",2009,4,6,2009,4,7,160,Kph
2009-0157-BGD,2009,BGD,Southern Asia,Storm,Tropical cyclone,2009-04-19,2009-04-19,day,0,True,"Cyclone ""Bijli""","Banshkhali, Anowara, Sitakunda, Mirsaharai, Sandwip, Patiya, Boalkhali, Satkania, Chandanaish, City Corportaion of Chittagong (CCC) areas (Chittagong district, Chittagong province), Sadar, Ramu, Chakaria, Pekua, Maheshkhali, Kutubdia areas (Cox's Bazar district, Chittagong province), Hatiya area (Noakhali district, Chittagong province), Charfashion area (Bhola district, Barisal province), Pirganj area (Thakurgao district, Rangpur province)",2009,4,19,2009,4,20,100,Kph
2009-0165-PHL,2009,PHL,South-eastern Asia,Storm,Tropical cyclone,2009-05-07,2009-05-07,day,0,True,"Typhoon ""Emong"" (Chanom)","Aringay, Agoo, Bacnotan, Bagulin, Bauang, Burgos, Caba, Naguillian Pugo, Rosario, San Gabriel, San Juan, Sto Thomas, Tubao, San Fernando areas (La Union district, Region I (Ilocos region) province), Anda, Agno, Bani, Bolinao, Dasol, Infanta, Lingayan, Mabini, Sta Barbara, Sual, Alaminos city, Dagupan areas (Pangasinan district, Region I (Ilocos region) province), Ambaguio, Bagabag, Bambang, Bayombong, Dupax del Sur, Solano, Sta Fe areas (Nueva Vizcaya district, Region II (Cagayan Valley) province), Aurora, Cabaruan, Cordon, Delfin Albano, Ilagan, Luna, Quirino, Ramon, Reina Mercedes, Cauayan city, Santiago areas (Isabela district, Region II (Cagayan Valley) province), Cabarroguis, Saguiday areas (Quirino district, Region II (Cagayan Valley) province), Rizal area (Cagayan district, Region II (Cagayan Valley) province), Sta Cruz, Olongapo areas (Zambales district, Region III (Central Luzon) province), Guagua area (Pampanga district, Region III (Central Luzon) province), Kiangan, Asipulo, Lamut, Lagawe, Hingyon, Hungduan, Tinoc, Aguinaldo, Alfonso Lista areas (Ifugao district, Cordillera Administrative region (CAR) province), Pinukpuk, Lubuagan areas (Kalinga district, Cordillera Administrative region (CAR) province), Baguio city (Benguet district, Cordillera Administrative region (CAR) province)",2009,5,7,2009,5,10,139,Kph
